,age,campaign,previous,target,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,marital_modified_married,marital_modified_single,loan_mod_yes
26232,36,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26233,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26234,36,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26235,41,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
26236,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26237,41,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26238,30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26239,43,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26240,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26241,63,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26242,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26243,35,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
26244,44,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26245,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26246,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26247,70,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26248,43,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26249,43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26250,31,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26251,48,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
26252,31,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
26253,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26254,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26255,55,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26256,24,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
26257,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26258,44,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
26259,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
26260,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26261,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26262,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26263,46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26264,27,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26265,34,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
26266,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26267,82,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26268,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26269,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26270,53,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26271,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26272,46,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26273,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
26274,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26275,49,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
26276,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
26277,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26278,37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26279,34,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26280,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26281,33,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26282,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
26283,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26284,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26285,41,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
26286,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
26287,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26288,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26289,48,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26290,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26291,80,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26292,39,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26293,38,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
26294,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26295,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26296,25,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
26297,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26298,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26299,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26300,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
26301,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26302,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26303,45,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26304,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26305,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26306,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26307,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26308,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26309,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26310,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
26311,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
26312,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26313,55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
26314,31,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26315,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26316,52,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
26317,57,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26318,31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
26319,38,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26320,50,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26321,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26322,54,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26323,32,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26324,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26325,41,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26326,44,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26327,39,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26328,37,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26329,58,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26330,41,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
26331,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
26332,35,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26333,33,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26334,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26335,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26336,35,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26337,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26338,40,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
26339,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26340,41,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
26341,50,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26342,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26343,55,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
26344,35,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26345,35,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26346,34,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26347,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26348,55,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26349,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26350,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26351,46,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26352,39,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26353,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26354,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26355,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26356,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26357,54,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26358,31,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26359,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26360,56,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26361,41,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
26362,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26363,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
26364,39,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26365,41,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26366,34,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
26367,31,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26368,39,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26369,26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26370,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26371,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26372,34,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
26373,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26374,30,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26375,33,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26376,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26377,52,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
26378,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
26379,26,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
26380,30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26381,35,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
26382,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26383,50,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26384,32,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
26385,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26386,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26387,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
26388,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26389,34,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26390,48,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26391,32,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
26392,51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26393,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26394,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26395,50,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
26396,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26397,37,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26398,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26399,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26400,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26401,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26402,53,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26403,27,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26404,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26405,49,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26406,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26407,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
26408,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26409,35,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
26410,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26411,40,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26412,51,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
26413,35,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26414,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26415,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26416,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26417,55,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26418,33,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26419,31,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26420,69,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26421,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26422,30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
26423,25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
26424,35,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26425,56,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26426,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26427,46,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26428,56,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26429,54,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26430,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26431,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
26432,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26433,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26434,54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26435,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26436,43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26437,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
26438,42,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26439,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26440,29,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
26441,34,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
26442,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
26443,40,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26444,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26445,33,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26446,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26447,33,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26448,40,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
26449,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26450,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26451,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26452,38,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26453,45,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26454,30,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
26455,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26456,69,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26457,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26458,43,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26459,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26460,42,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26461,31,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
26462,40,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
26463,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26464,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26465,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
26466,56,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26467,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26468,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26469,48,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26470,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26471,39,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26472,40,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
26473,36,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
26474,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26475,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
26476,44,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26477,27,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
26478,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26479,34,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26480,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26481,38,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
26482,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26483,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
26484,33,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
26485,35,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26486,47,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26487,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26488,47,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26489,29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26490,49,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
26491,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26492,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26493,53,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26494,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26495,31,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
26496,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26497,39,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
26498,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26499,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26500,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26501,34,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26502,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26503,51,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
26504,33,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26505,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26506,26,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
26507,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26508,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26509,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26510,33,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
26511,43,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26512,39,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26513,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
